listing_id,entire_home_or_apt,year-month,season,percentage_of_nights_available
704578321925529730,True,2023-05,Spring-23,1.0
704578321925529730,True,2023-06,Summer-23,1.0
704578321925529730,True,2023-07,Summer-23,1.0
704578321925529730,True,2023-08,Summer-23,1.0
704578321925529730,True,2023-09,Fall-23,1.0
704578321925529730,True,2023-10,Fall-23,1.0
704578321925529730,True,2023-11,Fall-23,1.0
704578321925529730,True,2023-12,Winter-23,1.0
704578321925529730,True,2024-01,Winter-24,1.0
704578321925529730,True,2024-02,Winter-24,1.0
704578321925529730,True,2024-03,Spring-24,1.0
704889798849761800,True,2023-03,Spring-23,1.0
704889798849761800,True,2023-04,Spring-23,1.0
704889798849761800,True,2023-05,Spring-23,1.0
704889798849761800,True,2023-06,Summer-23,1.0
704889798849761800,True,2023-07,Summer-23,1.0
704889798849761800,True,2023-08,Summer-23,1.0
704889798849761800,True,2023-09,Fall-23,1.0
704889798849761800,True,2023-10,Fall-23,1.0
704889798849761800,True,2023-11,Fall-23,1.0
704889798849761800,True,2023-12,Winter-23,1.0
704889798849761800,True,2024-01,Winter-24,1.0
704889798849761800,True,2024-02,Winter-24,1.0
704889798849761800,True,2024-03,Spring-24,1.0
704889812370958112,True,2023-03,Spring-23,1.0
704889812370958112,True,2023-04,Spring-23,1.0
704889812370958112,True,2023-05,Spring-23,1.0
704889812370958112,True,2023-06,Summer-23,1.0
704889812370958112,True,2023-07,Summer-23,1.0
704889812370958112,True,2023-08,Summer-23,1.0
704889812370958112,True,2023-09,Fall-23,1.0
704889812370958112,True,2023-10,Fall-23,1.0
704889812370958112,True,2023-11,Fall-23,1.0
704889812370958112,True,2023-12,Winter-23,1.0
704889812370958112,True,2024-01,Winter-24,1.0
704889812370958112,True,2024-02,Winter-24,1.0
704889812370958112,True,2024-03,Spring-24,1.0
704889826586453922,True,2023-03,Spring-23,1.0
704889826586453922,True,2023-04,Spring-23,1.0
704889826586453922,True,2023-05,Spring-23,1.0
704889826586453922,True,2023-06,Summer-23,1.0
704889826586453922,True,2023-07,Summer-23,1.0
704889826586453922,True,2023-08,Summer-23,1.0
704889826586453922,True,2023-09,Fall-23,1.0
704889826586453922,True,2023-10,Fall-23,1.0
704889826586453922,True,2023-11,Fall-23,1.0
704889826586453922,True,2023-12,Winter-23,1.0
704889826586453922,True,2024-01,Winter-24,1.0
704889826586453922,True,2024-02,Winter-24,1.0
704889826586453922,True,2024-03,Spring-24,1.0
704889844860126407,True,2023-03,Spring-23,1.0
704889844860126407,True,2023-04,Spring-23,1.0
704889844860126407,True,2023-05,Spring-23,1.0
704889844860126407,True,2023-06,Summer-23,1.0
704889844860126407,True,2023-07,Summer-23,1.0
704889844860126407,True,2023-08,Summer-23,1.0
704889844860126407,True,2023-09,Fall-23,1.0
704889844860126407,True,2023-10,Fall-23,1.0
704889844860126407,True,2023-11,Fall-23,1.0
704889844860126407,True,2023-12,Winter-23,1.0
704889844860126407,True,2024-01,Winter-24,1.0
704889844860126407,True,2024-02,Winter-24,1.0
704889844860126407,True,2024-03,Spring-24,1.0
704889862475133972,True,2023-03,Spring-23,1.0
704889862475133972,True,2023-04,Spring-23,1.0
704889862475133972,True,2023-05,Spring-23,1.0
704889862475133972,True,2023-06,Summer-23,1.0
704889862475133972,True,2023-07,Summer-23,1.0
704889862475133972,True,2023-08,Summer-23,1.0
704889862475133972,True,2023-09,Fall-23,1.0
704889862475133972,True,2023-10,Fall-23,1.0
704889862475133972,True,2023-11,Fall-23,1.0
704889862475133972,True,2023-12,Winter-23,1.0
704889862475133972,True,2024-01,Winter-24,1.0
704889862475133972,True,2024-02,Winter-24,1.0
704889862475133972,True,2024-03,Spring-24,1.0
704889875639887651,True,2023-03,Spring-23,1.0
704889875639887651,True,2023-04,Spring-23,1.0
704889875639887651,True,2023-05,Spring-23,1.0
704889875639887651,True,2023-06,Summer-23,1.0
704889875639887651,True,2023-07,Summer-23,1.0
704889875639887651,True,2023-08,Summer-23,1.0
704889875639887651,True,2023-09,Fall-23,1.0
704889875639887651,True,2023-10,Fall-23,1.0
704889875639887651,True,2023-11,Fall-23,1.0
704889875639887651,True,2023-12,Winter-23,1.0
704889875639887651,True,2024-01,Winter-24,1.0
704889875639887651,True,2024-02,Winter-24,1.0
704889875639887651,True,2024-03,Spring-24,1.0
705090721753814743,False,2023-03,Spring-23,0.0
705090721753814743,False,2023-04,Spring-23,0.267
705090721753814743,False,2023-05,Spring-23,0.968
705090721753814743,False,2023-06,Summer-23,1.0
705090721753814743,False,2023-07,Summer-23,1.0
705090721753814743,False,2023-08,Summer-23,1.0
705090721753814743,False,2023-09,Fall-23,1.0
705090721753814743,False,2023-10,Fall-23,1.0
705090721753814743,False,2023-11,Fall-23,1.0
705090721753814743,False,2023-12,Winter-23,1.0
705090721753814743,False,2024-01,Winter-24,0.0
705090721753814743,False,2024-02,Winter-24,0.0
705090721753814743,False,2024-03,Spring-24,0.048
705374523736879202,True,2023-03,Spring-23,0.0
705374523736879202,True,2023-04,Spring-23,0.0
705374523736879202,True,2023-05,Spring-23,0.0
705374523736879202,True,2023-06,Summer-23,0.0
705374523736879202,True,2023-07,Summer-23,0.0
705374523736879202,True,2023-08,Summer-23,0.0
705374523736879202,True,2023-09,Fall-23,0.0
705374523736879202,True,2023-10,Fall-23,0.0
705374523736879202,True,2023-11,Fall-23,0.0
705374523736879202,True,2023-12,Winter-23,0.742
705374523736879202,True,2024-01,Winter-24,1.0
705374523736879202,True,2024-02,Winter-24,1.0
705374523736879202,True,2024-03,Spring-24,1.0
705610452366070396,True,2023-03,Spring-23,0.0
705610452366070396,True,2023-04,Spring-23,0.0
705610452366070396,True,2023-05,Spring-23,0.0
705610452366070396,True,2023-06,Summer-23,0.0
705610452366070396,True,2023-07,Summer-23,0.0
705610452366070396,True,2023-08,Summer-23,0.0
705610452366070396,True,2023-09,Fall-23,0.0
705610452366070396,True,2023-10,Fall-23,0.0
705610452366070396,True,2023-11,Fall-23,0.0
705610452366070396,True,2023-12,Winter-23,0.0
705610452366070396,True,2024-01,Winter-24,0.0
705610452366070396,True,2024-02,Winter-24,0.0
705610452366070396,True,2024-03,Spring-24,0.0
705731625164984473,False,2023-03,Spring-23,0.0
705731625164984473,False,2023-04,Spring-23,0.333
705731625164984473,False,2023-05,Spring-23,0.452
705731625164984473,False,2023-06,Summer-23,0.2
705731625164984473,False,2023-07,Summer-23,0.0
705731625164984473,False,2023-08,Summer-23,0.0
705731625164984473,False,2023-09,Fall-23,0.0
705731625164984473,False,2023-10,Fall-23,0.0
705731625164984473,False,2023-11,Fall-23,0.0
705731625164984473,False,2023-12,Winter-23,0.0
705731625164984473,False,2024-01,Winter-24,0.0
705731625164984473,False,2024-02,Winter-24,0.0
705731625164984473,False,2024-03,Spring-24,0.0
705781394819125585,True,2023-03,Spring-23,0.889
705781394819125585,True,2023-04,Spring-23,1.0
705781394819125585,True,2023-05,Spring-23,1.0
705781394819125585,True,2023-06,Summer-23,0.567
705781394819125585,True,2023-07,Summer-23,0.0
705781394819125585,True,2023-08,Summer-23,0.0
705781394819125585,True,2023-09,Fall-23,0.0
705781394819125585,True,2023-10,Fall-23,0.0
705781394819125585,True,2023-11,Fall-23,0.0
705781394819125585,True,2023-12,Winter-23,0.0
705781394819125585,True,2024-01,Winter-24,0.0
705781394819125585,True,2024-02,Winter-24,0.0
705781394819125585,True,2024-03,Spring-24,0.0
706075161785155593,True,2023-03,Spring-23,0.0
706075161785155593,True,2023-04,Spring-23,0.0
706075161785155593,True,2023-05,Spring-23,0.903
706075161785155593,True,2023-06,Summer-23,1.0
706075161785155593,True,2023-07,Summer-23,0.226
706075161785155593,True,2023-08,Summer-23,0.0
706075161785155593,True,2023-09,Fall-23,0.967
706075161785155593,True,2023-10,Fall-23,1.0
706075161785155593,True,2023-11,Fall-23,1.0
706075161785155593,True,2023-12,Winter-23,1.0
706075161785155593,True,2024-01,Winter-24,1.0
706075161785155593,True,2024-02,Winter-24,1.0
706075161785155593,True,2024-03,Spring-24,1.0
706603641889941282,True,2023-03,Spring-23,0.0
706603641889941282,True,2023-04,Spring-23,0.467
706603641889941282,True,2023-05,Spring-23,0.0
706603641889941282,True,2023-06,Summer-23,0.0
706603641889941282,True,2023-07,Summer-23,0.0
706603641889941282,True,2023-08,Summer-23,0.0
706603641889941282,True,2023-09,Fall-23,1.0
706603641889941282,True,2023-10,Fall-23,1.0
706603641889941282,True,2023-11,Fall-23,1.0
706603641889941282,True,2023-12,Winter-23,1.0
706603641889941282,True,2024-01,Winter-24,1.0
706603641889941282,True,2024-02,Winter-24,1.0
706603641889941282,True,2024-03,Spring-24,1.0
706633756156294367,True,2023-03,Spring-23,0.889
706633756156294367,True,2023-04,Spring-23,1.0
706633756156294367,True,2023-05,Spring-23,1.0
706633756156294367,True,2023-06,Summer-23,1.0
706633756156294367,True,2023-07,Summer-23,1.0
706633756156294367,True,2023-08,Summer-23,1.0
706633756156294367,True,2023-09,Fall-23,1.0
706633756156294367,True,2023-10,Fall-23,1.0
706633756156294367,True,2023-11,Fall-23,1.0
706633756156294367,True,2023-12,Winter-23,1.0
706633756156294367,True,2024-01,Winter-24,1.0
706633756156294367,True,2024-02,Winter-24,1.0
706633756156294367,True,2024-03,Spring-24,1.0
707055115022713792,True,2023-03,Spring-23,0.889
707055115022713792,True,2023-04,Spring-23,1.0
707055115022713792,True,2023-05,Spring-23,1.0
707055115022713792,True,2023-06,Summer-23,1.0
707055115022713792,True,2023-07,Summer-23,1.0
707055115022713792,True,2023-08,Summer-23,1.0
707055115022713792,True,2023-09,Fall-23,1.0
707055115022713792,True,2023-10,Fall-23,1.0
707055115022713792,True,2023-11,Fall-23,1.0
707055115022713792,True,2023-12,Winter-23,1.0
707055115022713792,True,2024-01,Winter-24,1.0
707055115022713792,True,2024-02,Winter-24,1.0
707055115022713792,True,2024-03,Spring-24,1.0
707186955313004841,True,2023-03,Spring-23,0.0
707186955313004841,True,2023-04,Spring-23,0.333
707186955313004841,True,2023-05,Spring-23,0.903
707186955313004841,True,2023-06,Summer-23,1.0
707186955313004841,True,2023-07,Summer-23,0.806
707186955313004841,True,2023-08,Summer-23,1.0
707186955313004841,True,2023-09,Fall-23,0.533
707186955313004841,True,2023-10,Fall-23,0.0
707186955313004841,True,2023-11,Fall-23,0.0
707186955313004841,True,2023-12,Winter-23,0.0
707186955313004841,True,2024-01,Winter-24,0.0
707186955313004841,True,2024-02,Winter-24,0.0
707186955313004841,True,2024-03,Spring-24,0.0
707340252216896039,False,2023-03,Spring-23,0.0
707340252216896039,False,2023-04,Spring-23,0.733
707340252216896039,False,2023-05,Spring-23,1.0
707340252216896039,False,2023-06,Summer-23,1.0
707340252216896039,False,2023-07,Summer-23,1.0
707340252216896039,False,2023-08,Summer-23,1.0
707340252216896039,False,2023-09,Fall-23,1.0
707340252216896039,False,2023-10,Fall-23,1.0
707340252216896039,False,2023-11,Fall-23,1.0
707340252216896039,False,2023-12,Winter-23,1.0
707340252216896039,False,2024-01,Winter-24,1.0
707340252216896039,False,2024-02,Winter-24,1.0
707340252216896039,False,2024-03,Spring-24,1.0
707485519613045407,False,2023-03,Spring-23,0.0
707485519613045407,False,2023-04,Spring-23,0.0
707485519613045407,False,2023-05,Spring-23,0.0
707485519613045407,False,2023-06,Summer-23,0.4
707485519613045407,False,2023-07,Summer-23,0.0
707485519613045407,False,2023-08,Summer-23,0.0
707485519613045407,False,2023-09,Fall-23,0.5
707485519613045407,False,2023-10,Fall-23,1.0
707485519613045407,False,2023-11,Fall-23,1.0
707485519613045407,False,2023-12,Winter-23,1.0
707485519613045407,False,2024-01,Winter-24,1.0
707485519613045407,False,2024-02,Winter-24,1.0
707485519613045407,False,2024-03,Spring-24,1.0
708000592674343335,True,2023-03,Spring-23,0.0
708000592674343335,True,2023-04,Spring-23,0.0
708000592674343335,True,2023-05,Spring-23,0.0
708000592674343335,True,2023-06,Summer-23,0.0
708000592674343335,True,2023-07,Summer-23,0.0
708000592674343335,True,2023-08,Summer-23,0.0
708000592674343335,True,2023-09,Fall-23,1.0
708000592674343335,True,2023-10,Fall-23,1.0
708000592674343335,True,2023-11,Fall-23,1.0
708000592674343335,True,2023-12,Winter-23,1.0
708000592674343335,True,2024-01,Winter-24,1.0
708000592674343335,True,2024-02,Winter-24,1.0
708000592674343335,True,2024-03,Spring-24,1.0
708022350338748346,True,2023-03,Spring-23,0.222
708022350338748346,True,2023-04,Spring-23,0.367
708022350338748346,True,2023-05,Spring-23,0.677
708022350338748346,True,2023-06,Summer-23,0.733
708022350338748346,True,2023-07,Summer-23,0.806
708022350338748346,True,2023-08,Summer-23,1.0
708022350338748346,True,2023-09,Fall-23,0.867
708022350338748346,True,2023-10,Fall-23,1.0
708022350338748346,True,2023-11,Fall-23,1.0
708022350338748346,True,2023-12,Winter-23,1.0
708022350338748346,True,2024-01,Winter-24,1.0
708022350338748346,True,2024-02,Winter-24,1.0
708022350338748346,True,2024-03,Spring-24,1.0
708047395843219732,True,2023-03,Spring-23,0.111
708047395843219732,True,2023-04,Spring-23,1.0
708047395843219732,True,2023-05,Spring-23,0.0
708047395843219732,True,2023-06,Summer-23,1.0
708047395843219732,True,2023-07,Summer-23,1.0
708047395843219732,True,2023-08,Summer-23,1.0
708047395843219732,True,2023-09,Fall-23,1.0
708047395843219732,True,2023-10,Fall-23,1.0
708047395843219732,True,2023-11,Fall-23,1.0
708047395843219732,True,2023-12,Winter-23,1.0
708047395843219732,True,2024-01,Winter-24,1.0
708047395843219732,True,2024-02,Winter-24,1.0
708047395843219732,True,2024-03,Spring-24,1.0
708878746219329672,False,2023-03,Spring-23,0.444
708878746219329672,False,2023-04,Spring-23,0.9
708878746219329672,False,2023-05,Spring-23,0.935
708878746219329672,False,2023-06,Summer-23,0.9
708878746219329672,False,2023-07,Summer-23,1.0
708878746219329672,False,2023-08,Summer-23,1.0
708878746219329672,False,2023-09,Fall-23,1.0
708878746219329672,False,2023-10,Fall-23,1.0
708878746219329672,False,2023-11,Fall-23,1.0
708878746219329672,False,2023-12,Winter-23,1.0
708878746219329672,False,2024-01,Winter-24,1.0
708878746219329672,False,2024-02,Winter-24,1.0
708878746219329672,False,2024-03,Spring-24,0.952
708930346473369883,True,2023-03,Spring-23,0.111
708930346473369883,True,2023-04,Spring-23,0.267
708930346473369883,True,2023-05,Spring-23,0.161
708930346473369883,True,2023-06,Summer-23,0.2
708930346473369883,True,2023-07,Summer-23,0.452
708930346473369883,True,2023-08,Summer-23,1.0
708930346473369883,True,2023-09,Fall-23,1.0
708930346473369883,True,2023-10,Fall-23,1.0
708930346473369883,True,2023-11,Fall-23,1.0
708930346473369883,True,2023-12,Winter-23,1.0
708930346473369883,True,2024-01,Winter-24,1.0
708930346473369883,True,2024-02,Winter-24,1.0
708930346473369883,True,2024-03,Spring-24,1.0
708989144533954828,True,2023-03,Spring-23,0.0
708989144533954828,True,2023-04,Spring-23,0.267
708989144533954828,True,2023-05,Spring-23,1.0
708989144533954828,True,2023-06,Summer-23,1.0
708989144533954828,True,2023-07,Summer-23,1.0
708989144533954828,True,2023-08,Summer-23,1.0
708989144533954828,True,2023-09,Fall-23,1.0
708989144533954828,True,2023-10,Fall-23,1.0
708989144533954828,True,2023-11,Fall-23,1.0
708989144533954828,True,2023-12,Winter-23,1.0
708989144533954828,True,2024-01,Winter-24,1.0
708989144533954828,True,2024-02,Winter-24,1.0
708989144533954828,True,2024-03,Spring-24,1.0
709491776525884425,True,2023-03,Spring-23,0.333
709491776525884425,True,2023-04,Spring-23,0.3
709491776525884425,True,2023-05,Spring-23,0.677
709491776525884425,True,2023-06,Summer-23,0.4
709491776525884425,True,2023-07,Summer-23,0.806
709491776525884425,True,2023-08,Summer-23,0.516
709491776525884425,True,2023-09,Fall-23,0.867
709491776525884425,True,2023-10,Fall-23,1.0
709491776525884425,True,2023-11,Fall-23,1.0
709491776525884425,True,2023-12,Winter-23,1.0
709491776525884425,True,2024-01,Winter-24,1.0
709491776525884425,True,2024-02,Winter-24,1.0
709491776525884425,True,2024-03,Spring-24,1.0
709536284853560271,True,2023-03,Spring-23,1.0
709536284853560271,True,2023-04,Spring-23,1.0
709536284853560271,True,2023-05,Spring-23,0.871
709536284853560271,True,2023-06,Summer-23,0.0
709536284853560271,True,2023-07,Summer-23,0.968
709536284853560271,True,2023-08,Summer-23,1.0
709536284853560271,True,2023-09,Fall-23,1.0
709536284853560271,True,2023-10,Fall-23,1.0
709536284853560271,True,2023-11,Fall-23,1.0
709536284853560271,True,2023-12,Winter-23,1.0
709536284853560271,True,2024-01,Winter-24,1.0
709536284853560271,True,2024-02,Winter-24,1.0
709536284853560271,True,2024-03,Spring-24,1.0
709612569675794948,True,2023-03,Spring-23,0.778
709612569675794948,True,2023-04,Spring-23,0.967
709612569675794948,True,2023-05,Spring-23,1.0
709612569675794948,True,2023-06,Summer-23,1.0
709612569675794948,True,2023-07,Summer-23,1.0
709612569675794948,True,2023-08,Summer-23,1.0
709612569675794948,True,2023-09,Fall-23,0.6
709612569675794948,True,2023-10,Fall-23,0.0
709612569675794948,True,2023-11,Fall-23,0.0
709612569675794948,True,2023-12,Winter-23,0.0
709612569675794948,True,2024-01,Winter-24,0.0
709612569675794948,True,2024-02,Winter-24,0.0
709612569675794948,True,2024-03,Spring-24,0.0
710085623724929148,True,2023-03,Spring-23,0.0
710085623724929148,True,2023-04,Spring-23,0.0
710085623724929148,True,2023-05,Spring-23,0.161
710085623724929148,True,2023-06,Summer-23,0.233
710085623724929148,True,2023-07,Summer-23,0.645
710085623724929148,True,2023-08,Summer-23,0.226
710085623724929148,True,2023-09,Fall-23,0.7
710085623724929148,True,2023-10,Fall-23,1.0
710085623724929148,True,2023-11,Fall-23,1.0
710085623724929148,True,2023-12,Winter-23,1.0
710085623724929148,True,2024-01,Winter-24,1.0
710085623724929148,True,2024-02,Winter-24,1.0
710085623724929148,True,2024-03,Spring-24,1.0
710152086069545549,True,2023-03,Spring-23,0.0
710152086069545549,True,2023-04,Spring-23,0.0
710152086069545549,True,2023-05,Spring-23,0.0
710152086069545549,True,2023-06,Summer-23,0.0
710152086069545549,True,2023-07,Summer-23,0.0
710152086069545549,True,2023-08,Summer-23,0.0
710152086069545549,True,2023-09,Fall-23,0.0
710152086069545549,True,2023-10,Fall-23,0.0
710152086069545549,True,2023-11,Fall-23,0.0
710152086069545549,True,2023-12,Winter-23,0.0
710152086069545549,True,2024-01,Winter-24,0.0
710152086069545549,True,2024-02,Winter-24,0.0
710152086069545549,True,2024-03,Spring-24,0.0
710187789384934563,False,2023-03,Spring-23,1.0
710187789384934563,False,2023-04,Spring-23,1.0
710187789384934563,False,2023-05,Spring-23,1.0
710187789384934563,False,2023-06,Summer-23,1.0
710187789384934563,False,2023-07,Summer-23,1.0
710187789384934563,False,2023-08,Summer-23,1.0
710187789384934563,False,2023-09,Fall-23,0.6
710187789384934563,False,2023-10,Fall-23,0.0
710187789384934563,False,2023-11,Fall-23,0.0
710187789384934563,False,2023-12,Winter-23,0.0
710187789384934563,False,2024-01,Winter-24,0.0
710187789384934563,False,2024-02,Winter-24,0.0
710187789384934563,False,2024-03,Spring-24,0.0
710733569875193608,True,2023-03,Spring-23,0.444
710733569875193608,True,2023-04,Spring-23,0.0
710733569875193608,True,2023-05,Spring-23,0.0
710733569875193608,True,2023-06,Summer-23,0.0
710733569875193608,True,2023-07,Summer-23,0.0
710733569875193608,True,2023-08,Summer-23,0.0
710733569875193608,True,2023-09,Fall-23,0.0
710733569875193608,True,2023-10,Fall-23,0.0
710733569875193608,True,2023-11,Fall-23,0.0
710733569875193608,True,2023-12,Winter-23,0.0
710733569875193608,True,2024-01,Winter-24,0.0
710733569875193608,True,2024-02,Winter-24,0.0
710733569875193608,True,2024-03,Spring-24,0.0
710965004679572215,True,2023-03,Spring-23,0.0
710965004679572215,True,2023-04,Spring-23,0.133
710965004679572215,True,2023-05,Spring-23,0.419
710965004679572215,True,2023-06,Summer-23,0.833
710965004679572215,True,2023-07,Summer-23,0.419
710965004679572215,True,2023-08,Summer-23,0.968
710965004679572215,True,2023-09,Fall-23,0.6
710965004679572215,True,2023-10,Fall-23,0.0
710965004679572215,True,2023-11,Fall-23,0.0
710965004679572215,True,2023-12,Winter-23,0.0
710965004679572215,True,2024-01,Winter-24,0.0
710965004679572215,True,2024-02,Winter-24,0.0
710965004679572215,True,2024-03,Spring-24,0.0
711123286067557303,True,2023-03,Spring-23,0.0
711123286067557303,True,2023-04,Spring-23,0.0
711123286067557303,True,2023-05,Spring-23,0.0
711123286067557303,True,2023-06,Summer-23,0.0
711123286067557303,True,2023-07,Summer-23,0.0
711123286067557303,True,2023-08,Summer-23,0.0
711123286067557303,True,2023-09,Fall-23,0.0
711123286067557303,True,2023-10,Fall-23,0.097
711123286067557303,True,2023-11,Fall-23,1.0
711123286067557303,True,2023-12,Winter-23,1.0
711123286067557303,True,2024-01,Winter-24,1.0
711123286067557303,True,2024-02,Winter-24,1.0
711123286067557303,True,2024-03,Spring-24,1.0
712207156229114625,True,2023-03,Spring-23,0.0
712207156229114625,True,2023-04,Spring-23,0.0
712207156229114625,True,2023-05,Spring-23,0.645
712207156229114625,True,2023-06,Summer-23,1.0
712207156229114625,True,2023-07,Summer-23,1.0
712207156229114625,True,2023-08,Summer-23,0.0
712207156229114625,True,2023-09,Fall-23,1.0
712207156229114625,True,2023-10,Fall-23,1.0
712207156229114625,True,2023-11,Fall-23,1.0
712207156229114625,True,2023-12,Winter-23,1.0
712207156229114625,True,2024-01,Winter-24,1.0
712207156229114625,True,2024-02,Winter-24,1.0
712207156229114625,True,2024-03,Spring-24,1.0
712940761331432701,True,2023-03,Spring-23,0.0
712940761331432701,True,2023-04,Spring-23,0.7
712940761331432701,True,2023-05,Spring-23,1.0
712940761331432701,True,2023-06,Summer-23,1.0
712940761331432701,True,2023-07,Summer-23,1.0
712940761331432701,True,2023-08,Summer-23,1.0
712940761331432701,True,2023-09,Fall-23,1.0
712940761331432701,True,2023-10,Fall-23,1.0
712940761331432701,True,2023-11,Fall-23,1.0
712940761331432701,True,2023-12,Winter-23,1.0
712940761331432701,True,2024-01,Winter-24,1.0
712940761331432701,True,2024-02,Winter-24,1.0
712940761331432701,True,2024-03,Spring-24,1.0
713162614021768466,True,2023-03,Spring-23,0.0
713162614021768466,True,2023-04,Spring-23,0.0
713162614021768466,True,2023-05,Spring-23,0.0
713162614021768466,True,2023-06,Summer-23,0.0
713162614021768466,True,2023-07,Summer-23,0.774
713162614021768466,True,2023-08,Summer-23,1.0
713162614021768466,True,2023-09,Fall-23,1.0
713162614021768466,True,2023-10,Fall-23,1.0
713162614021768466,True,2023-11,Fall-23,1.0
713162614021768466,True,2023-12,Winter-23,0.548
713162614021768466,True,2024-01,Winter-24,0.0
713162614021768466,True,2024-02,Winter-24,0.0
713162614021768466,True,2024-03,Spring-24,0.0
713674927704706900,True,2023-03,Spring-23,1.0
713674927704706900,True,2023-04,Spring-23,1.0
713674927704706900,True,2023-05,Spring-23,1.0
713674927704706900,True,2023-06,Summer-23,1.0
713674927704706900,True,2023-07,Summer-23,1.0
713674927704706900,True,2023-08,Summer-23,1.0
713674927704706900,True,2023-09,Fall-23,0.6
713674927704706900,True,2023-10,Fall-23,0.0
713674927704706900,True,2023-11,Fall-23,0.0
713674927704706900,True,2023-12,Winter-23,0.0
713674927704706900,True,2024-01,Winter-24,0.0
713674927704706900,True,2024-02,Winter-24,0.0
713674927704706900,True,2024-03,Spring-24,0.0
713713943238218805,True,2023-03,Spring-23,0.0
713713943238218805,True,2023-04,Spring-23,0.2
713713943238218805,True,2023-05,Spring-23,0.097
713713943238218805,True,2023-06,Summer-23,0.0
713713943238218805,True,2023-07,Summer-23,0.0
713713943238218805,True,2023-08,Summer-23,0.0
713713943238218805,True,2023-09,Fall-23,0.0
713713943238218805,True,2023-10,Fall-23,0.0
713713943238218805,True,2023-11,Fall-23,0.9
713713943238218805,True,2023-12,Winter-23,0.677
713713943238218805,True,2024-01,Winter-24,0.935
713713943238218805,True,2024-02,Winter-24,1.0
713713943238218805,True,2024-03,Spring-24,1.0
714383971603655988,False,2023-03,Spring-23,1.0
714383971603655988,False,2023-04,Spring-23,0.9
714383971603655988,False,2023-05,Spring-23,1.0
714383971603655988,False,2023-06,Summer-23,0.633
714383971603655988,False,2023-07,Summer-23,0.0
714383971603655988,False,2023-08,Summer-23,0.0
714383971603655988,False,2023-09,Fall-23,0.0
714383971603655988,False,2023-10,Fall-23,0.0
714383971603655988,False,2023-11,Fall-23,0.0
714383971603655988,False,2023-12,Winter-23,0.0
714383971603655988,False,2024-01,Winter-24,0.0
714383971603655988,False,2024-02,Winter-24,0.0
714383971603655988,False,2024-03,Spring-24,0.0
714467821470104738,True,2023-03,Spring-23,0.111
714467821470104738,True,2023-04,Spring-23,0.167
714467821470104738,True,2023-05,Spring-23,0.0
714467821470104738,True,2023-06,Summer-23,0.0
714467821470104738,True,2023-07,Summer-23,0.0
714467821470104738,True,2023-08,Summer-23,0.0
714467821470104738,True,2023-09,Fall-23,0.0
714467821470104738,True,2023-10,Fall-23,0.0
714467821470104738,True,2023-11,Fall-23,0.0
714467821470104738,True,2023-12,Winter-23,0.0
714467821470104738,True,2024-01,Winter-24,0.0
714467821470104738,True,2024-02,Winter-24,0.0
714467821470104738,True,2024-03,Spring-24,0.0
714472984424625043,True,2023-03,Spring-23,0.0
714472984424625043,True,2023-04,Spring-23,0.267
714472984424625043,True,2023-05,Spring-23,1.0
714472984424625043,True,2023-06,Summer-23,0.667
714472984424625043,True,2023-07,Summer-23,0.0
714472984424625043,True,2023-08,Summer-23,0.0
714472984424625043,True,2023-09,Fall-23,0.0
714472984424625043,True,2023-10,Fall-23,0.0
714472984424625043,True,2023-11,Fall-23,0.0
714472984424625043,True,2023-12,Winter-23,0.0
714472984424625043,True,2024-01,Winter-24,0.0
714472984424625043,True,2024-02,Winter-24,0.0
714472984424625043,True,2024-03,Spring-24,0.0
714690792563295020,False,2023-03,Spring-23,1.0
714690792563295020,False,2023-04,Spring-23,1.0
714690792563295020,False,2023-05,Spring-23,1.0
714690792563295020,False,2023-06,Summer-23,0.667
714690792563295020,False,2023-07,Summer-23,0.0
714690792563295020,False,2023-08,Summer-23,0.0
714690792563295020,False,2023-09,Fall-23,0.0
714690792563295020,False,2023-10,Fall-23,0.0
714690792563295020,False,2023-11,Fall-23,0.0
714690792563295020,False,2023-12,Winter-23,0.0
714690792563295020,False,2024-01,Winter-24,0.0
714690792563295020,False,2024-02,Winter-24,0.0
714690792563295020,False,2024-03,Spring-24,0.0
714741633452350110,True,2023-03,Spring-23,0.0
714741633452350110,True,2023-04,Spring-23,0.0
714741633452350110,True,2023-05,Spring-23,0.0
714741633452350110,True,2023-06,Summer-23,0.0
714741633452350110,True,2023-07,Summer-23,0.0
714741633452350110,True,2023-08,Summer-23,0.0
714741633452350110,True,2023-09,Fall-23,0.0
714741633452350110,True,2023-10,Fall-23,0.0
714741633452350110,True,2023-11,Fall-23,0.0
714741633452350110,True,2023-12,Winter-23,0.0
714741633452350110,True,2024-01,Winter-24,0.0
714741633452350110,True,2024-02,Winter-24,0.0
714741633452350110,True,2024-03,Spring-24,0.0
714914707519927515,False,2023-03,Spring-23,1.0
714914707519927515,False,2023-04,Spring-23,1.0
714914707519927515,False,2023-05,Spring-23,1.0
714914707519927515,False,2023-06,Summer-23,1.0
714914707519927515,False,2023-07,Summer-23,1.0
714914707519927515,False,2023-08,Summer-23,1.0
714914707519927515,False,2023-09,Fall-23,1.0
714914707519927515,False,2023-10,Fall-23,1.0
714914707519927515,False,2023-11,Fall-23,1.0
714914707519927515,False,2023-12,Winter-23,1.0
714914707519927515,False,2024-01,Winter-24,1.0
714914707519927515,False,2024-02,Winter-24,1.0
